,c,base_eff,base_coverage,base_violation,eff,coverage,violation
0,0.01,tensor(2.2126),tensor(0.9002),tensor(0.0799),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2078),tensor(0.8988),tensor(0.0813),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2115),tensor(0.9000),tensor(0.0931),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2115),tensor(0.8996),tensor(0.0937),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2124),tensor(0.9003),tensor(0.0997),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2147),tensor(0.9001),tensor(0.0839),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2148),tensor(0.9004),tensor(0.0777),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2123),tensor(0.8995),tensor(0.0831),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2141),tensor(0.9009),tensor(0.0944),tensor(4.),tensor(1.),tensor(0.)
0,0.01,tensor(2.2108),tensor(0.9000),tensor(0.0861),tensor(4.),tensor(1.),tensor(0.)
0,0.05,tensor(2.2128),tensor(0.9005),tensor(0.0810),tensor(3.6293),tensor(0.9923),tensor(0.0334)
0,0.05,tensor(2.2099),tensor(0.8995),tensor(0.0745),tensor(3.5680),tensor(0.9908),tensor(0.0437)
0,0.05,tensor(2.2124),tensor(0.8999),tensor(0.1063),tensor(3.5419),tensor(0.9903),tensor(0.0417)
0,0.05,tensor(2.2138),tensor(0.9002),tensor(0.0826),tensor(3.4222),tensor(0.9877),tensor(0.0540)
0,0.05,tensor(2.2143),tensor(0.9003),tensor(0.0852),tensor(3.6349),tensor(0.9920),tensor(0.0341)
0,0.05,tensor(2.2097),tensor(0.8996),tensor(0.0806),tensor(3.5865),tensor(0.9912),tensor(0.0386)
0,0.05,tensor(2.2162),tensor(0.9004),tensor(0.0903),tensor(3.3126),tensor(0.9848),tensor(0.0527)
0,0.05,tensor(2.2140),tensor(0.9006),tensor(0.0956),tensor(3.4325),tensor(0.9875),tensor(0.0468)
0,0.05,tensor(2.2158),tensor(0.9006),tensor(0.0890),tensor(3.4855),tensor(0.9889),tensor(0.0440)
0,0.05,tensor(2.2143),tensor(0.9005),tensor(0.0862),tensor(3.4997),tensor(0.9892),tensor(0.0472)
0,0.1,tensor(2.2149),tensor(0.9004),tensor(0.0744),tensor(2.2149),tensor(0.9004),tensor(0.0744)
0,0.1,tensor(2.2116),tensor(0.8993),tensor(0.0837),tensor(2.2116),tensor(0.8993),tensor(0.0837)
0,0.1,tensor(2.2128),tensor(0.9001),tensor(0.0968),tensor(2.2128),tensor(0.9001),tensor(0.0968)
0,0.1,tensor(2.2140),tensor(0.9007),tensor(0.0882),tensor(2.2140),tensor(0.9007),tensor(0.0882)
0,0.1,tensor(2.2173),tensor(0.9012),tensor(0.0789),tensor(2.2173),tensor(0.9012),tensor(0.0789)
0,0.1,tensor(2.2103),tensor(0.8998),tensor(0.0854),tensor(2.2103),tensor(0.8998),tensor(0.0854)
0,0.1,tensor(2.2113),tensor(0.8995),tensor(0.0820),tensor(2.2459),tensor(0.9049),tensor(0.0814)
0,0.1,tensor(2.2135),tensor(0.9005),tensor(0.0792),tensor(2.2135),tensor(0.9005),tensor(0.0792)
0,0.1,tensor(2.2149),tensor(0.9007),tensor(0.1015),tensor(2.4713),tensor(0.9350),tensor(0.0760)
0,0.1,tensor(2.2138),tensor(0.8998),tensor(0.0783),tensor(2.2138),tensor(0.8998),tensor(0.0783)
0,0.15,tensor(2.2106),tensor(0.9000),tensor(0.0759),tensor(2.2106),tensor(0.9000),tensor(0.0759)
0,0.15,tensor(2.2112),tensor(0.8996),tensor(0.0947),tensor(2.2112),tensor(0.8996),tensor(0.0947)
0,0.15,tensor(2.2123),tensor(0.9001),tensor(0.1038),tensor(2.2123),tensor(0.9001),tensor(0.1038)
0,0.15,tensor(2.2107),tensor(0.8993),tensor(0.0886),tensor(2.2107),tensor(0.8993),tensor(0.0886)
0,0.15,tensor(2.2122),tensor(0.9003),tensor(0.0946),tensor(2.2122),tensor(0.9003),tensor(0.0946)
0,0.15,tensor(2.2133),tensor(0.8999),tensor(0.0917),tensor(2.2133),tensor(0.8999),tensor(0.0917)
0,0.15,tensor(2.2143),tensor(0.9000),tensor(0.0707),tensor(2.2143),tensor(0.9000),tensor(0.0707)
0,0.15,tensor(2.2125),tensor(0.9002),tensor(0.0871),tensor(2.2125),tensor(0.9002),tensor(0.0871)
0,0.15,tensor(2.2144),tensor(0.9002),tensor(0.0873),tensor(2.2144),tensor(0.9002),tensor(0.0873)
0,0.15,tensor(2.2120),tensor(0.8996),tensor(0.0793),tensor(2.2120),tensor(0.8996),tensor(0.0793)
0,0.2,tensor(2.2141),tensor(0.9003),tensor(0.0872),tensor(2.2141),tensor(0.9003),tensor(0.0872)
0,0.2,tensor(2.2106),tensor(0.8990),tensor(0.0811),tensor(2.2106),tensor(0.8990),tensor(0.0811)
0,0.2,tensor(2.2115),tensor(0.8998),tensor(0.1060),tensor(2.2115),tensor(0.8998),tensor(0.1060)
0,0.2,tensor(2.2108),tensor(0.8995),tensor(0.0807),tensor(2.2108),tensor(0.8995),tensor(0.0807)
0,0.2,tensor(2.2129),tensor(0.9006),tensor(0.0873),tensor(2.2129),tensor(0.9006),tensor(0.0873)
0,0.2,tensor(2.2123),tensor(0.8997),tensor(0.0770),tensor(2.2123),tensor(0.8997),tensor(0.0770)
0,0.2,tensor(2.2123),tensor(0.8999),tensor(0.0908),tensor(2.2123),tensor(0.8999),tensor(0.0908)
0,0.2,tensor(2.2108),tensor(0.8996),tensor(0.0973),tensor(2.2108),tensor(0.8996),tensor(0.0973)
0,0.2,tensor(2.2126),tensor(0.9006),tensor(0.1027),tensor(2.2126),tensor(0.9006),tensor(0.1027)
0,0.2,tensor(2.2128),tensor(0.8998),tensor(0.0881),tensor(2.2128),tensor(0.8998),tensor(0.0881)
